#NAME,McM22_E41_T16_0-3cm_S1,McM22_E41_T16_3-6cm_S2,McM22_E41_T16_6-9cm,McM22_E42_T16_0-3cm_S4,McM22_E42_T16_3-6cm_S5,McM22_E42_T16_6-9cm_S6,McM22_E43_T16_0-3cm_S7,McM22_E43_T16_3-6cm_S8,McM22_E43_T16_6-9cm_S9,McM22_E44_T16_0-3cm_S10,McM22_E44_T16_3-6cm,McM22_E44_T16_6-9cm_S12,McM22_E4_T0_0-3cm_S13,McM22_E4_T0_3-6cm_S14,McM22_E4_T0_6-9cm_S15,McM22_E51_B,McM22_E52_B_S17,McM22_E53_B_S18,McM22_E1_A_S19,McM22_E1_B_S20,McM22_E31_T12_0-3_cm_S21,McM22_E32_T12_0-3_cm_S22,McM23_E12_T0_13CH4_S23,McM23_E12_T0_13CH4_O2_S24,McM23_E12_TF_CH4_S25,McM23_E12_TF_-CH4_S26,McM23_E12_TF_CH4_O2_S27,McM23_E12_TF_-CH4_O2_S28,McM23_E14_T0_13CH4_S29,McM23_E14_T0_13CH4_O2_S30,McM23_E14_TF_CH4_S31,McM23_E14_TF_-CH4_S32,McM23_E14_TF_CH4_O2_S33,McM23_E14_TF_-CH4_C6301_C6328O2_S34
d__Bacteria;p__Elusimicrobiota;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__Endomicrobium;s__,0,0,6,0,5,3,0,10,3,0,0,0,0,2,8,0,0,0,0,0,0,3,37,0,9,12,3,3,14,5,8,12,0,5
d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Sva0081_sediment_group;s__,42,148,109,77,151,137,83,267,280,55,66,173,33,66,237,375,301,373,799,557,162,220,977,156,697,677,203,123,1231,224,537,1238,129,271
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Fokiniaceae;g__Candidatus_Anadelfobacter;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Fokiniaceae;g__MD3-55;s__,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,2,0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;__;__;__,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,5,6,0,0,7,4,0,0,3,0,0,0,0,9,4
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group;s__,10,36,25,13,29,21,10,67,45,12,13,32,12,36,25,11,21,6,5,8,0,0,20,0,11,6,0,3,4,3,4,0,7,3
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;__;__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,4,6,2,0,3,0,3,0,0,0,0
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Cerasicoccus;s__,10,25,11,22,28,12,13,40,34,17,7,14,7,0,7,10,5,6,9,5,0,6,4,14,3,0,20,18,4,0,3,0,8,7
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Pelagicoccus;s__,9,8,3,12,13,0,26,14,0,0,0,0,4,0,6,0,0,0,6,15,4,8,4,19,0,0,17,12,0,9,0,0,9,9
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Lentimonas;s__,38,9,6,74,9,2,65,21,10,57,3,17,15,6,12,9,0,8,50,49,17,17,0,43,0,0,22,19,0,20,0,3,12,25
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Ichthyenterobacterium;s__,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__uncultured;s__,308,1430,633,462,1182,1021,534,2168,1250,394,579,751,215,488,943,473,393,468,75,143,198,233,167,12,82,101,60,31,158,82,117,164,84,72
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Verruc-01;s__,6,18,0,0,20,3,0,18,20,9,0,4,3,9,5,5,3,0,0,9,7,7,0,3,0,7,7,2,9,14,8,13,8,5
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__uncultured;s__,58,45,14,46,27,14,67,50,75,49,14,26,48,16,24,48,48,51,177,217,80,86,107,146,54,55,106,136,125,59,92,136,74,112
d__Bacteria;p__Myxococcota;c__Polyangia;o__VHS-B3-70;f__VHS-B3-70;g__VHS-B3-70;s__,6,66,39,5,72,76,11,78,90,0,32,45,5,22,65,27,35,19,0,0,48,67,104,5,58,93,11,3,113,37,93,241,26,51
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aureicoccus;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39;g__RF39;s__,0,9,6,2,11,0,7,4,12,2,2,4,5,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Amoebophilaceae;g__uncultured;s__,0,4,2,0,4,2,5,0,0,8,0,3,0,0,0,8,4,2,5,2,0,0,11,5,4,0,0,5,0,3,0,4,2,20
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Colwellbacteria;f__Candidatus_Colwellbacteria;g__Candidatus_Colwellbacteria;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__uncultured;s__,59,127,91,92,120,100,65,177,210,68,50,110,34,87,145,42,35,46,0,0,33,31,43,7,16,37,13,0,55,20,24,42,7,22
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SBR1031;g__SBR1031;s__,0,7,4,3,4,10,0,9,22,0,0,13,0,0,10,15,3,16,2,8,11,18,162,5,95,94,10,2,181,16,105,231,12,17
d__Bacteria;p__Chloroflexi;c__Anaerolineae;__;__;__;__,0,0,3,0,0,0,0,0,7,0,0,2,0,0,0,8,3,5,2,0,7,0,137,0,49,113,4,0,103,6,43,72,2,11
d__Bacteria;p__WOR-1;c__WOR-1;o__WOR-1;f__WOR-1;g__WOR-1;s__,4,4,2,0,0,2,0,0,4,0,0,0,0,0,2,9,5,9,0,0,0,0,41,4,31,23,7,0,13,0,7,30,2,0
d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__uncultured;s__,8,12,2,4,0,3,8,25,6,7,2,3,11,6,12,10,6,4,36,74,20,15,13,19,15,10,25,23,20,16,0,14,26,35
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Fusibacteraceae;g__Fusibacter;s__,326,151,163,752,119,185,583,273,370,726,82,241,28,55,137,1091,1232,974,340,383,453,339,101,206,67,89,1210,1799,30,35,34,21,494,515
d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__SM23-31;s__,0,0,3,0,0,0,0,0,4,0,0,0,0,2,2,0,5,2,8,2,0,0,16,0,8,2,0,2,11,0,6,8,0,0
d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__FS117-23B-02;f__FS117-23B-02;g__FS117-23B-02;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;__;__;__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,90,82,0,4,3,0,10,0,4,11,0,0,0,0,0,0,0,0
d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Collierbacteria;f__Candidatus_Collierbacteria;g__Candidatus_Collierbacteria;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;__;__;__,962,1777,482,1807,2085,699,2057,2930,1620,1722,916,993,515,748,647,439,336,330,18,29,1273,1518,108,42,126,102,140,73,1196,478,897,1693,604,1018
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;__;__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella;s__,82,74,55,87,94,37,84,216,70,90,37,44,37,30,42,27,24,19,53,96,85,114,9,133,0,5,115,132,5,42,8,2,73,106
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Aureispira;s__,3,3,0,0,0,0,0,4,13,0,0,0,0,0,0,3,0,0,24,8,0,6,0,5,0,0,0,9,0,0,0,0,2,7
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;__;__,32,46,48,49,35,32,41,111,67,24,33,30,0,20,17,10,0,15,61,124,52,56,18,72,9,5,91,77,13,29,6,4,36,98
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Rubidimonas;s__,0,0,3,6,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Phaeodactylibacter;s__,4,3,3,4,0,12,0,10,0,3,0,5,0,0,3,0,0,0,0,0,10,8,5,24,0,0,20,11,0,0,0,0,9,20
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;__;__;__,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,31,0,7,0,13,24,3,0,0,2,0,8,0,0,0,0
d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter;s__,4,0,4,0,3,0,0,0,0,6,0,0,0,0,0,0,26,0,0,0,0,8,0,0,17,0,18,16,9,0,8,22,0,0
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;__;__;__;__,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Nomurabacteria;f__Candidatus_Nomurabacteria;g__Candidatus_Nomurabacteria;s__,0,12,0,9,7,11,6,14,5,0,3,0,2,0,8,0,5,6,0,6,19,22,33,4,8,10,6,0,11,18,10,18,6,4
d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Kuenenbacteria;f__Candidatus_Kuenenbacteria;g__Candidatus_Kuenenbacteria;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,2,0,2,0,4,0,0,0,0,0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__GoM-GC232-4463-Bac1;g__GoM-GC232-4463-Bac1;s__,5,14,15,0,6,0,0,0,39,0,9,0,0,0,0,14,13,20,0,0,0,0,17,0,26,19,0,0,0,0,0,5,0,0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Anaeromicrobium;s__,0,0,0,0,0,0,4,13,0,0,0,0,4,10,0,0,11,0,0,0,0,0,5,0,11,8,6,0,0,0,0,0,0,0
d__Archaea;p__Altiarchaeota;c__Altiarchaeia;o__Altiarchaeales;f__Altiarchaeaceae;g__Candidatus_Altiarchaeum;s__,0,12,4,0,3,6,0,5,3,0,3,7,0,0,4,9,9,2,3,0,0,3,23,0,7,10,0,2,26,3,5,18,0,12
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;s__,45,31,35,63,26,30,61,62,116,31,14,22,17,0,12,10,9,13,124,26,46,11,0,14,0,0,13,13,0,0,0,3,6,17
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Salinirepens;s__,13,29,24,28,16,17,17,49,87,15,0,9,0,9,0,7,13,13,183,42,17,21,18,23,29,8,30,29,0,17,0,0,21,6
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;__;__,26,0,0,14,0,0,20,9,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__Schleiferia;s__,84,98,50,76,121,68,136,182,43,111,71,59,37,45,43,0,14,13,72,64,105,123,6,131,8,0,97,134,5,73,6,0,67,92
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Crocinitomix;s__,46,76,81,50,81,51,69,162,238,20,51,41,13,0,0,13,33,25,123,49,56,59,6,31,22,0,39,34,0,31,0,0,32,43
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aurantivirga;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,11,17,0,10,0,0,5,18
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__,39,49,9,54,39,0,55,78,29,33,11,19,26,12,18,0,0,9,0,0,25,31,21,49,17,9,40,45,26,24,21,13,26,38
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;s__,0,16,0,22,17,0,41,9,9,21,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,0,0,24,0,16,0,0,18,0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aestuariimonas;s__,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gilvibacter;s__,74,93,10,21,48,71,112,152,125,16,43,51,0,7,48,69,49,46,30,23,19,20,11,36,11,0,110,104,0,19,7,8,17,58
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Ulvibacter;s__,1295,1386,627,1414,1419,679,1861,3236,1385,1429,735,815,1068,706,760,257,248,317,547,844,1555,1453,161,1667,90,77,1738,1870,99,1442,43,131,1297,1902
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pseudofulvibacter;s__,0,27,352,0,37,138,0,107,853,0,27,192,0,8,5,11,21,30,467,122,7,22,6,11,0,0,0,5,0,13,6,0,0,0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__,84,241,101,143,183,59,165,439,208,103,81,95,38,78,58,29,30,32,79,103,90,126,0,33,0,0,67,74,57,19,44,50,63,96
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Lishizhenia;s__,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Jejudonia;s__,0,9,0,0,6,0,13,0,15,0,0,5,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,4
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;__;__,244,168,79,264,193,57,381,303,229,235,83,112,194,88,104,25,8,20,184,213,173,194,12,161,0,8,181,130,0,109,0,9,100,153
d__Bacteria;p__Bacteroidota;__;__;__;__;__,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutimonas;s__,1229,2039,927,1332,2018,1381,2259,4673,1461,1469,1092,1026,615,591,824,431,482,413,168,192,469,507,107,466,78,79,429,571,184,562,129,347,475,713
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;__;__,0,0,0,0,6,0,0,0,0,5,0,0,2,0,0,0,0,0,11,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Dokdonia;s__,4,7,0,0,0,0,19,26,0,10,0,4,8,0,0,0,0,4,3,0,21,4,0,0,0,0,0,0,0,11,0,0,0,5
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pseudozobellia;s__,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,113,188,180,0,193,0,0,273,267,0,219,0,0,0,229
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__uncultured;s__,9,30,28,21,11,23,17,60,134,9,0,70,3,10,75,79,62,52,27,42,23,21,47,4,43,23,4,0,0,2,0,0,0,0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Nonlabens;s__,8,9,0,7,7,0,4,22,7,7,8,4,4,0,0,0,0,0,0,0,3,10,0,0,6,7,7,6,0,0,0,0,0,0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aureivirga;s__,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquibacter;s__,339,559,292,277,585,418,426,1264,425,344,307,327,152,172,260,127,157,147,33,32,78,112,21,188,21,31,256,285,45,127,13,65,75,122
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Algibacter;s__,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Amoebophilaceae;g__Candidatus_Amoebophilus;s__,0,0,7,5,5,2,0,4,3,5,8,2,0,0,0,3,3,2,0,0,4,5,8,14,0,3,10,19,3,12,3,9,13,18
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arcticiflavibacter;s__,384,1159,616,395,969,720,671,2488,995,454,438,710,142,308,438,416,385,462,0,0,465,492,388,210,273,259,325,240,677,343,407,1213,305,433
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Carboxylicivirga;s__,4,34,27,9,43,18,34,69,52,9,29,19,10,14,21,82,22,31,4,38,4,7,62,0,75,57,8,7,50,11,35,102,4,8
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidetes_BD2-2;g__Bacteroidetes_BD2-2;s__,1172,2904,1265,1719,2597,1832,1787,4882,3718,1569,1394,2163,656,1228,1612,1481,1240,1140,636,936,1679,1820,1718,308,1040,956,675,371,2752,993,1409,3180,884,1282
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,7,0,11,9,3,4,37,15,22,13,5,23,0,0,0,0,0,0,17,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Firmicutes;c__Clostridia;__;__;__;__,0,8,0,2,0,6,10,9,6,3,0,0,5,8,9,47,58,68,3,6,0,5,0,2,3,0,4,0,0,12,3,4,4,4
d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;__;__;__;__,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,2,2,0,0,0,2,25,0,18,12,0,2,23,0,11,15,0,0
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenticatenales;f__uncultured;g__uncultured;s__,0,0,0,19,21,0,22,31,0,11,0,5,0,0,0,0,5,0,2,19,0,0,11,0,2,0,2,0,0,2,0,0,0,0
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__uncultured;s__,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;__;__,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Patescibacteria;c__CPR2;o__CPR2;f__CPR2;g__CPR2;s__,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Acetothermia;c__Acetothermiia;o__Acetothermiia;f__Acetothermiia;g__Acetothermiia;s__,0,22,0,0,15,9,0,25,25,0,0,14,0,0,16,9,3,12,0,2,0,3,21,0,12,20,0,0,35,4,19,79,5,12
d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__MSBL5;f__MSBL5;g__MSBL5;s__,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,11,10,3,0,0,0,2,200,2,95,138,4,0,66,5,36,94,3,0
d__Bacteria;p__Caldisericota;c__Caldisericia;o__Caldisericales;f__LF045;g__LF045;s__,0,2,0,0,0,0,0,2,3,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Paeniclostridium;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriales;g__Kapabacteriales;s__,24,74,26,24,73,30,27,111,62,16,21,32,14,30,25,12,5,28,4,12,14,36,15,8,20,15,24,6,114,15,72,106,8,34
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__UCG-012;s__,36,64,13,32,64,35,49,79,44,43,31,32,24,40,49,26,16,9,0,19,104,158,168,10,90,90,24,5,53,24,23,36,21,16
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;__;__;__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitaleaceae_UCG-011;s__,112,146,48,251,171,98,228,217,219,214,101,127,49,40,62,260,175,142,0,21,27,41,17,19,61,60,30,32,4,0,0,8,14,4
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;__;__,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0
d__Bacteria;p__Planctomycetota;c__ODP123;o__ODP123;f__ODP123;g__ODP123;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,7,0,0,0,0,0,6,0,2,11,0,0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Bernardetiaceae;g__Garritya;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Lloydbacteria;f__Candidatus_Lloydbacteria;g__Candidatus_Lloydbacteria;s__,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Caldatribacteriota;c__JS1;o__JS1;f__JS1;g__JS1;s__,0,7,10,0,6,4,0,11,9,0,0,9,0,5,6,4,11,8,0,0,15,41,330,0,204,230,10,8,608,46,497,740,38,76
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;__;__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Anaerovorax;s__,0,0,0,0,0,2,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__uncultured;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,28,0,8,2,0,0,0,3,3,0,0,0,0,0,0,0,0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__Izemoplasmataceae;g__Izemoplasmataceae;s__,17,66,79,18,62,60,16,101,117,12,23,78,12,30,79,74,42,70,0,0,29,8,5,0,5,6,0,0,97,11,39,92,0,31
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_nodatum_group;s__,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
